date_ref,final_value,var_name,smooth_volatility
2015-01-01,2.486082098242504,CURVA_EUR_30Y,25
2022-01-01,2.4857268632912892,EURIBOR_1M,0
2022-01-01,2.48550550689874,ESTR,5
2023-01-01,2.48331729439491,BONO_10Y_POR,25
2018-01-01,2.4828011768413356,EURIBOR_3M,5
2022-01-01,2.482580286458668,CURVA_EUR_3Y,15
2023-01-01,2.478123946570407,BONO_10Y_ESP,15
2020-01-01,2.477887912362441,EURIBOR_12M,25
2013-01-01,2.47715498779507,EURIBOR_3M,15
2014-01-01,2.4762192592319723,EURIBOR_6M,40
2018-01-01,2.474311972195598,CURVA_EUR_5Y,35
2024-01-01,2.474003333244376,BONO_10Y_POR,0
2013-01-01,2.473784813677275,BONO_10Y_ITA,25
2018-01-01,2.4734560012804194,CURVA_EUR_7Y,25
2020-01-01,2.4728012416853185,CURVA_EUR_5Y,25
2015-01-01,2.4721490997937106,EURIBOR_6M,25
2010-01-01,2.471729461466693,EURIBOR_1M,40
2014-01-01,2.471031048045076,EURIBOR_3M,15
2013-01-01,2.4702805828901675,EURIBOR_6M,40
2016-01-01,2.46890545319292,BONO_10Y_POR,40
2023-01-01,2.4684163855071346,BONO_10Y_ITA,25
2021-01-01,2.466542022529206,CURVA_EUR_30Y,20
2017-01-01,2.4665222651773453,EURIBOR_3M,5
2012-01-01,2.465757794605993,EURIBOR_1M,35
2018-01-01,2.465677330293236,EURIBOR_6M,10
2013-01-01,2.464927635261545,EURIBOR_1M,10
2011-01-01,2.4640874051939705,BONO_10Y_ITA,30
2022-01-01,2.463426507892666,CURVA_EUR_7Y,15
2019-01-01,2.4633131389818987,CURVA_EUR_10Y,15
2015-01-01,2.4625104658329953,BONO_10Y_POR,30
2016-01-01,2.4624585263362944,EURIBOR_1M,5
2020-01-01,2.4605377619633346,CURVA_EUR_30Y,10
2016-01-01,2.458901752736431,EURIBOR_6M,15
2010-01-01,2.4573450258420992,EURIBOR_1M,35
2018-01-01,2.4571699815703982,EURIBOR_12M,40
2014-01-01,2.456566168264775,EURIBOR_6M,35
2014-01-01,2.4550710127862274,EURIBOR_1M,10
2013-01-01,2.453432754557622,BONO_10Y_ALE,20
2019-01-01,2.452730465684609,EURIBOR_12M,35
2016-01-01,2.4515168065498796,CURVA_EUR_5Y,30
2013-01-01,2.4513473129311065,EURIBOR_6M,35
2019-01-01,2.450439485172692,CURVA_EUR_1Y,40
2017-01-01,2.449187393977131,CURVA_EUR_5Y,30
2017-01-01,2.447814063620015,CURVA_EUR_10Y,15
2019-01-01,2.4467707560856007,CURVA_EUR_7Y,20
2017-01-01,2.4459325957650524,CURVA_EUR_30Y,20
2022-01-01,2.442065156700215,CURVA_EUR_5Y,15
2012-01-01,2.4417553327455446,BONO_10Y_ALE,30
2015-01-01,2.441404669117995,EURIBOR_6M,20
2018-01-01,2.4402586011822076,CURVA_EUR_20Y,15
2022-01-01,2.4396414117140517,CURVA_EUR_10Y,10
2023-01-01,2.439132855347337,BONO_10Y_POR,0
2022-01-01,2.439077330583711,CURVA_EUR_30Y,40
2014-01-01,2.438236581599053,BONO_10Y_ITA,20
2017-01-01,2.4374182075328594,EURIBOR_6M,10
2012-01-01,2.4371106959731894,EURIBOR_1M,30
2010-01-01,2.436870579276804,EURIBOR_1M,30
2013-01-01,2.4358926259931684,EURIBOR_3M,10
2015-01-01,2.4358079383390363,CURVA_EUR_20Y,15
2022-01-01,2.4324842903154695,CURVA_EUR_20Y,10
2020-01-01,2.432002523575359,CURVA_EUR_3Y,35
2014-01-01,2.4301991174641775,EURIBOR_6M,30
2021-01-01,2.4291654415463735,CURVA_EUR_20Y,10
2014-01-01,2.4288870312476396,EURIBOR_3M,10
2021-01-01,2.428269972810055,CURVA_EUR_2Y,25
2020-01-01,2.427845426890581,CURVA_EUR_1Y,25
2023-01-01,2.4269512747988187,BONO_10Y_ALE,35
2016-01-01,2.4269455056246807,EURIBOR_3M,5
2013-01-01,2.4263017480043705,EURIBOR_6M,30
2016-01-01,2.4256319306524596,BONO_10Y_POR,35
2017-01-01,2.422255283019549,CURVA_EUR_7Y,20
2018-01-01,2.4210715831694243,EURIBOR_12M,35
2020-01-01,2.4210300971762586,CURVA_EUR_2Y,40
2008-01-01,2.4205213918455737,BONO_10Y_ITA,20
2022-01-01,2.419213312144505,CURVA_EUR_30Y,35
2020-01-01,2.417240219902428,EURIBOR_12M,20
2023-01-01,2.416024921900089,ESTR,5
2016-01-01,2.4154591687792593,CURVA_EUR_20Y,15
2019-01-01,2.415215988557619,CURVA_EUR_1Y,35
2015-01-01,2.4151555406261966,CURVA_EUR_5Y,30
2016-01-01,2.4129919309808927,CURVA_EUR_10Y,15
2015-01-01,2.4125421912221547,EURIBOR_1M,5
2020-01-01,2.4121760235759693,EURIBOR_6M,5
2015-01-01,2.4113515197483317,CURVA_EUR_10Y,15
2016-01-01,2.41095020476091,CURVA_EUR_7Y,20
2019-01-01,2.410715825868629,EURIBOR_12M,30
2021-01-01,2.410564250222645,CURVA_EUR_3Y,25
2022-01-01,2.4098928695642137,BONO_10Y_ALE,40
2018-01-01,2.409772824106908,CURVA_EUR_1Y,40
2024-01-01,2.408773558360304,CURVA_EUR_30Y,40
2010-01-01,2.4081938547154134,BONO_10Y_ITA,20
2010-01-01,2.4074150378209844,EURIBOR_1M,25
2017-01-01,2.4068259692186014,EURIBOR_12M,40
2020-01-01,2.406579159029046,CURVA_EUR_10Y,10
2020-01-01,2.406283775712757,CURVA_EUR_7Y,15
2023-01-01,2.405789872511541,BONO_10Y_ESP,5
2018-01-01,2.4036443844016286,CURVA_EUR_5Y,30
2015-01-01,2.4036133651574048,EURIBOR_6M,15
2019-01-01,2.400560161887062,CURVA_EUR_3Y,40
2013-01-01,2.4005176729289475,CURVA_EUR_10Y,40
2014-01-01,2.4001799112766444,EURIBOR_6M,25
2023-01-01,2.4000836804451255,BONO_10Y_POR,20
2021-01-01,2.3994518590225944,CURVA_EUR_1Y,10
2018-01-01,2.399129428992426,CURVA_EUR_10Y,15
2018-01-01,2.3986473765003966,BONO_10Y_POR,10
2013-01-01,2.3983015535523458,EURIBOR_6M,25
2012-01-01,2.3976957235657337,EURIBOR_1M,25
2004-01-01,2.397034139270496,BONO_10Y_ITA,20
2005-01-01,2.397034139270496,BONO_10Y_ITA,20
2003-01-01,2.397034139270496,BONO_10Y_ITA,20
2007-01-01,2.397034139270496,BONO_10Y_ITA,20
2001-01-01,2.397034139270496,BONO_10Y_ITA,20
2002-01-01,2.397034139270496,BONO_10Y_ITA,20
2000-01-01,2.397034139270496,BONO_10Y_ITA,20
2006-01-01,2.397034139270496,BONO_10Y_ITA,20
2021-01-01,2.3960897005567796,CURVA_EUR_5Y,20
2022-01-01,2.3955066154458744,CURVA_EUR_30Y,30
2015-01-01,2.3952352543327833,CURVA_EUR_7Y,20
2018-01-01,2.392147335837451,CURVA_EUR_30Y,20
2016-01-01,2.3917399146400693,EURIBOR_6M,10
2019-01-01,2.390950069290985,CURVA_EUR_5Y,25
2016-01-01,2.3886946966403646,BONO_10Y_POR,30
2011-01-01,2.388243851322134,EURIBOR_1M,40
2016-01-01,2.3833783890650495,CURVA_EUR_30Y,20
2021-01-01,2.3831436431388693,CURVA_EUR_30Y,15
2018-01-01,2.3807725009431473,EURIBOR_12M,30
2022-01-01,2.3782031023063497,BONO_10Y_ALE,35
2015-01-01,2.377386814941468,EURIBOR_3M,5
2018-01-01,2.376682259935471,CURVA_EUR_1Y,35
2011-01-01,2.3755670820568118,EURIBOR_1M,35
2022-01-01,2.3749721244521704,CURVA_EUR_7Y,10
2021-01-01,2.374742795558857,CURVA_EUR_7Y,15
2015-01-01,2.3733089108750858,CURVA_EUR_30Y,20
2018-01-01,2.3731682215981387,CURVA_EUR_7Y,20
2013-01-01,2.3717290834302993,EURIBOR_6M,20
2013-01-01,2.3712940356636922,EURIBOR_1M,5
2014-01-01,2.3712778269209966,EURIBOR_6M,20
2017-01-01,2.371225790453625,EURIBOR_12M,35
2019-01-01,2.370963577146196,CURVA_EUR_1Y,30
2009-01-01,2.3708949882856105,BONO_10Y_ITA,20
2017-01-01,2.37072123608876,CURVA_EUR_1Y,40
2022-01-01,2.3699256623775296,CURVA_EUR_3Y,10
2013-01-01,2.3691650102669097,CURVA_EUR_7Y,40
2019-01-01,2.368644529298331,CURVA_EUR_30Y,15
2011-01-01,2.3677436335900834,BONO_10Y_ITA,25
2010-01-01,2.3668118510059615,EURIBOR_1M,20
2020-01-01,2.3653286379428278,CURVA_EUR_1Y,20
2020-01-01,2.3652444384871822,CURVA_EUR_2Y,35
2022-01-01,2.3642402387384576,CURVA_EUR_30Y,25
2015-01-01,2.3639329386012466,BONO_10Y_POR,25
2020-01-01,2.3635438326122995,CURVA_EUR_5Y,20
2024-01-01,2.3635136912212853,BONO_10Y_ALE,20
2008-01-01,2.362674139652388,BONO_10Y_ESP,40
2016-01-01,2.3623018095213717,EURIBOR_12M,40
2013-01-01,2.362185863014444,BONO_10Y_ITA,20
2010-01-01,2.361834791112558,EURIBOR_3M,40
2020-01-01,2.3610819240499388,CURVA_EUR_3Y,30
2014-01-01,2.3605349214525426,BONO_10Y_ALE,20
2014-01-01,2.360332023778919,CURVA_EUR_7Y,40
2024-01-01,2.358804216237853,CURVA_EUR_20Y,40
2011-01-01,2.3583918652561566,EURIBOR_1M,30
2023-01-01,2.3582946212392524,BONO_10Y_ITA,20
2017-01-01,2.3581703082062675,CURVA_EUR_5Y,25
2016-01-01,2.3579102099859868,CURVA_EUR_5Y,25
2014-01-01,2.357466183666642,EURIBOR_1M,5
2019-01-01,2.357308146676644,EURIBOR_12M,25
2014-01-01,2.3555926824954088,CURVA_EUR_10Y,40
2023-01-01,2.354277794742562,CURVA_EUR_30Y,40
2021-01-01,2.352840139315685,CURVA_EUR_10Y,10
2021-01-01,2.3515578374358843,BONO_10Y_ALE,10
2021-01-01,2.3514448156705683,BONO_10Y_POR,5
2013-01-01,2.349398266297136,CURVA_EUR_10Y,35
2017-01-01,2.348150018072967,CURVA_EUR_3Y,40
2020-01-01,2.3472624499492425,EURIBOR_12M,15
2012-01-01,2.3457799108612534,EURIBOR_1M,20
2010-01-01,2.3453965640210783,BONO_10Y_ESP,40
2016-01-01,2.3446636486278387,BONO_10Y_POR,25
2009-01-01,2.344349123907993,BONO_10Y_ESP,40
2016-01-01,2.3438090150414506,CURVA_EUR_3Y,40
2019-01-01,2.3437893709290005,BONO_10Y_ITA,10
2022-01-01,2.343143890470504,CURVA_EUR_5Y,10
2001-01-01,2.3426059313328564,BONO_10Y_ESP,40
2000-01-01,2.3426059313328564,BONO_10Y_ESP,40
2003-01-01,2.3426059313328564,BONO_10Y_ESP,40
2004-01-01,2.3426059313328564,BONO_10Y_ESP,40
2005-01-01,2.3426059313328564,BONO_10Y_ESP,40
2002-01-01,2.3426059313328564,BONO_10Y_ESP,40
2007-01-01,2.3426059313328564,BONO_10Y_ESP,40
2006-01-01,2.3426059313328564,BONO_10Y_ESP,40
2010-01-01,2.342126848368849,EURIBOR_3M,35
2022-01-01,2.3419650054957226,BONO_10Y_ALE,30
2012-01-01,2.3407862524934098,BONO_10Y_ALE,25
2021-01-01,2.3404189849763095,CURVA_EUR_2Y,20
2013-01-01,2.3384905844467565,EURIBOR_6M,15
2017-01-01,2.3383913434509207,CURVA_EUR_1Y,35
2015-01-01,2.337782330326219,EURIBOR_6M,10
2019-01-01,2.337419115345319,CURVA_EUR_3Y,35
2018-01-01,2.3372095812972566,CURVA_EUR_3Y,40
2014-01-01,2.336499668456867,EURIBOR_6M,15
2016-01-01,2.335144114681051,CURVA_EUR_1Y,40
2018-01-01,2.334738900609089,CURVA_EUR_1Y,30
2011-01-01,2.334421224535551,EURIBOR_1M,25
2019-01-01,2.333428810980513,EURIBOR_6M,5
2017-01-01,2.3317077176001733,CURVA_EUR_30Y,15
2017-01-01,2.3316717627003474,EURIBOR_12M,30
2018-01-01,2.3301510207243417,EURIBOR_12M,25
2013-01-01,2.3297849576281244,EURIBOR_3M,5
2023-01-01,2.329580198703435,CURVA_EUR_30Y,35
2023-01-01,2.327882174467864,BONO_10Y_ESP,10
2022-01-01,2.3274942566614474,CURVA_EUR_30Y,20
2023-01-01,2.3272538902389233,BONO_10Y_ALE,30
2016-01-01,2.326799267435192,EURIBOR_12M,35
2014-01-01,2.326783536889371,BONO_10Y_ESP,40
2015-01-01,2.326331749563946,CURVA_EUR_5Y,25
2010-01-01,2.3252111546825014,EURIBOR_3M,30
2020-01-01,2.3203399849645083,FACILIDAD_DEPOSITO,0
2014-01-01,2.31848473052085,EURIBOR_3M,5
2010-01-01,2.31811754989081,EURIBOR_1M,15
2021-01-01,2.3163190568101135,CURVA_EUR_3Y,20
2019-01-01,2.31473507471605,CURVA_EUR_1Y,25
2018-01-01,2.3135871225868994,CURVA_EUR_5Y,25
2014-01-01,2.313442248241999,CURVA_EUR_5Y,40
2013-01-01,2.3121526710289375,CURVA_EUR_7Y,35
2018-01-01,2.3101338824565936,EURIBOR_6M,5
2019-01-01,2.3079006596990794,CURVA_EUR_20Y,10
2008-01-01,2.3075928108597124,BONO_10Y_ESP,35
2019-01-01,2.307290493676416,CURVA_EUR_2Y,40
2010-01-01,2.30632821594647,EURIBOR_3M,25
2020-01-01,2.30502401064514,BONO_10Y_ITA,5
2023-01-01,2.3049989570534866,BONO_10Y_POR,15
2017-01-01,2.3046047203783737,CURVA_EUR_20Y,10
2013-01-01,2.303824030919282,BONO_10Y_ALE,15
2019-01-01,2.3030245979075987,CURVA_EUR_7Y,15
2016-01-01,2.302205357972623,CURVA_EUR_1Y,35
2011-01-01,2.300877186688716,EURIBOR_1M,20
2019-01-01,2.3002434562317977,EURIBOR_12M,20
2020-01-01,2.300221796795925,CURVA_EUR_2Y,30
2024-01-01,2.299352889451332,BONO_10Y_ALE,15
2009-01-01,2.298139260878967,FACILIDAD_DEPOSITO,40
2017-01-01,2.2977657587074276,CURVA_EUR_1Y,30
2013-01-01,2.2977057369914107,CURVA_EUR_5Y,40
2023-01-01,2.2975233297459696,CURVA_EUR_30Y,30
2012-01-01,2.297386669320027,EURIBOR_3M,40
2013-01-01,2.2968749836363656,CURVA_EUR_10Y,30
2013-01-01,2.296520185025215,CURVA_EUR_20Y,40
2023-01-01,2.2963098774177357,EURIBOR_1M,0
2014-01-01,2.294575547662878,CURVA_EUR_7Y,35
2014-01-01,2.2937770204921066,CURVA_EUR_10Y,35
2024-01-01,2.2932149802589428,CURVA_EUR_30Y,35
2022-01-01,2.292259838736135,BONO_10Y_ALE,25
2022-01-01,2.2921523759558267,CURVA_EUR_2Y,5
2024-01-01,2.292111187706032,CURVA_EUR_20Y,35
2023-01-01,2.2919909566376018,BONO_10Y_POR,10
2017-01-01,2.2915043063850398,CURVA_EUR_7Y,15
2015-01-01,2.290149045632943,CURVA_EUR_3Y,40
2015-01-01,2.290074599667926,EURIBOR_12M,40
2020-01-01,2.2893032745216977,BONO_10Y_POR,5
2017-01-01,2.288867710168792,CURVA_EUR_3Y,35
2009-01-01,2.288298132531769,BONO_10Y_ESP,35
2016-01-01,2.28721975793495,EURIBOR_12M,30
2020-01-01,2.286765010896741,CURVA_EUR_1Y,15
2010-01-01,2.285879626559338,BONO_10Y_ESP,35
2017-01-01,2.285860784706407,EURIBOR_6M,5
2016-01-01,2.284179781676357,CURVA_EUR_3Y,35
2007-01-01,2.2839594584246563,BONO_10Y_ESP,35
2004-01-01,2.2839594584246563,BONO_10Y_ESP,35
2000-01-01,2.2839594584246563,BONO_10Y_ESP,35
2005-01-01,2.2839594584246563,BONO_10Y_ESP,35
2006-01-01,2.2839594584246563,BONO_10Y_ESP,35
2003-01-01,2.2839594584246563,BONO_10Y_ESP,35
2001-01-01,2.2839594584246563,BONO_10Y_ESP,35
2002-01-01,2.2839594584246563,BONO_10Y_ESP,35
2012-01-01,2.283462625277387,EURIBOR_1M,15
2017-01-01,2.282173568171904,EURIBOR_12M,25
2018-01-01,2.2811665338901492,CURVA_EUR_1Y,25
2010-01-01,2.280596996217404,EURIBOR_3M,20
2019-01-01,2.280348267885443,CURVA_EUR_5Y,20
2011-01-01,2.2798862153512127,EURIBOR_3M,40
2022-01-01,2.2796421048076887,CURVA_EUR_30Y,15
2013-01-01,2.279585473943766,EURIBOR_6M,10
2022-01-01,2.2787635532975403,CURVA_EUR_20Y,5
2018-01-01,2.277168629667844,CURVA_EUR_3Y,35
2021-01-01,2.2766385608970783,CURVA_EUR_5Y,15
2018-01-01,2.2759854384349723,EURIBOR_12M,20
2014-01-01,2.2756857698627386,EURIBOR_6M,10
2010-01-01,2.273507329742793,EURIBOR_1M,10
2016-01-01,2.2713517735352733,CURVA_EUR_7Y,15
2020-01-01,2.2697871886396586,CURVA_EUR_3Y,25
2023-01-01,2.2696368930587174,BONO_10Y_POR,5
2012-01-01,2.2695287859505684,EURIBOR_3M,35
2015-01-01,2.267190875304585,CURVA_EUR_1Y,40
2019-01-01,2.2671050588238377,CURVA_EUR_3Y,30
2022-01-01,2.267025789408913,CURVA_EUR_10Y,5
2018-01-01,2.265622573930208,CURVA_EUR_30Y,15
2011-01-01,2.26204542219064,EURIBOR_3M,35
2014-01-01,2.26201682834651,BONO_10Y_ESP,35
2015-01-01,2.26158707649154,CURVA_EUR_7Y,15
2016-01-01,2.261053720507228,CURVA_EUR_1Y,30
2023-01-01,2.2603270101245103,BONO_10Y_ALE,25
2018-01-01,2.2588977392759735,CURVA_EUR_2Y,40
2011-01-01,2.25778144739375,EURIBOR_1M,15
2017-01-01,2.256622719005389,CURVA_EUR_5Y,20
2023-01-01,2.256572683159639,BONO_10Y_ITA,10
2019-01-01,2.255838562253694,CURVA_EUR_1Y,20
2013-01-01,2.2555971708788567,CURVA_EUR_20Y,35
2015-01-01,2.2554946862158642,EURIBOR_12M,35
2013-01-01,2.2531690401440767,CURVA_EUR_7Y,30
2019-01-01,2.2526715439278737,CURVA_EUR_2Y,35
2008-01-01,2.2520027549991077,BONO_10Y_ESP,30
2019-01-01,2.2512174493655372,CURVA_EUR_10Y,10
2010-01-01,2.2506159017325085,EURIBOR_3M,15
2016-01-01,2.250339656499966,CURVA_EUR_5Y,20
2017-01-01,2.247997462487357,CURVA_EUR_10Y,10
2011-01-01,2.247686374260016,EURIBOR_3M,30
2014-01-01,2.2476446011593314,CURVA_EUR_5Y,35
2015-01-01,2.246275108820884,BONO_10Y_POR,20
2017-01-01,2.24609673485091,CURVA_EUR_1Y,25
2009-01-01,2.245411365583969,FACILIDAD_DEPOSITO,35
2021-01-01,2.2448766695635345,CURVA_EUR_30Y,10
2014-01-01,2.2448585517402035,BONO_10Y_ITA,15
2016-01-01,2.244856734917565,CURVA_EUR_30Y,15
2012-01-01,2.2443258582790606,EURIBOR_3M,30
2016-01-01,2.2441939572791214,EURIBOR_6M,5
2023-01-01,2.243455338100595,CURVA_EUR_30Y,25
2019-01-01,2.2434298097289798,BONO_10Y_ESP,5
2018-01-01,2.2426098033651503,CURVA_EUR_20Y,10
2015-01-01,2.2415612709260406,CURVA_EUR_30Y,15
2017-01-01,2.241126896397583,CURVA_EUR_2Y,40
2016-01-01,2.240649613995095,BONO_10Y_POR,20
2024-01-01,2.240648038207434,CURVA_EUR_20Y,30
2018-01-01,2.2402197478478874,CURVA_EUR_7Y,15
2008-01-01,2.2389933475774115,BONO_10Y_ITA,15
2022-01-01,2.238381416571868,BONO_10Y_ALE,20
2016-01-01,2.2377351725295425,EURIBOR_12M,25
2013-01-01,2.2377111150038846,CURVA_EUR_5Y,35
2023-01-01,2.235887117260536,CURVA_EUR_20Y,40
2015-01-01,2.2356772653962773,CURVA_EUR_1Y,35
2011-01-01,2.2351329325966094,BONO_10Y_ITA,20
2009-01-01,2.2347013895986585,BONO_10Y_ESP,30
2019-01-01,2.2328668934376448,EURIBOR_12M,15
2021-01-01,2.2325619922074824,EURIBOR_12M,5
2011-01-01,2.232352652378587,EURIBOR_3M,25
2015-01-01,2.2317683034300804,CURVA_EUR_3Y,35
2017-01-01,2.2292074484675863,EURIBOR_12M,20
2010-01-01,2.2288492362996135,BONO_10Y_ESP,30
2023-01-01,2.228519150911195,BONO_10Y_ITA,15
2013-01-01,2.226842351282315,CURVA_EUR_10Y,25
2003-01-01,2.2264679881124776,BONO_10Y_ESP,30
2004-01-01,2.2264679881124776,BONO_10Y_ESP,30
2006-01-01,2.2264679881124776,BONO_10Y_ESP,30
2000-01-01,2.2264679881124776,BONO_10Y_ESP,30
2002-01-01,2.2264679881124776,BONO_10Y_ESP,30
2001-01-01,2.2264679881124776,BONO_10Y_ESP,30
2007-01-01,2.2264679881124776,BONO_10Y_ESP,30
2005-01-01,2.2264679881124776,BONO_10Y_ESP,30
2021-01-01,2.2262897600711296,CURVA_EUR_2Y,15
2004-01-01,2.226151469900583,BONO_10Y_ITA,15
2005-01-01,2.226151469900583,BONO_10Y_ITA,15
2000-01-01,2.226151469900583,BONO_10Y_ITA,15
2002-01-01,2.226151469900583,BONO_10Y_ITA,15
2001-01-01,2.226151469900583,BONO_10Y_ITA,15
2006-01-01,2.226151469900583,BONO_10Y_ITA,15
2003-01-01,2.226151469900583,BONO_10Y_ITA,15
2007-01-01,2.226151469900583,BONO_10Y_ITA,15
2015-01-01,2.22556696850569,CURVA_EUR_5Y,20
2014-01-01,2.2254138658052036,CURVA_EUR_10Y,30
2016-01-01,2.2248082964311156,CURVA_EUR_2Y,40
2018-01-01,2.2247644693661965,CURVA_EUR_1Y,20
2012-01-01,2.224744386398267,EURIBOR_1M,10
2010-01-01,2.2242619342667185,BONO_10Y_ITA,15
2020-01-01,2.2234739173192493,CURVA_EUR_5Y,15
2022-01-01,2.2230384224256574,CURVA_EUR_1Y,0
2017-01-01,2.2229552676854567,CURVA_EUR_3Y,30
2014-01-01,2.2218445479476387,CURVA_EUR_7Y,30
2023-01-01,2.2205216943967594,CURVA_EUR_20Y,35
2015-01-01,2.2202888877888105,CURVA_EUR_20Y,10
2020-01-01,2.218348061759438,EURIBOR_12M,10
2016-01-01,2.2175548018615565,CURVA_EUR_3Y,30
2015-01-01,2.2172238292761683,EURIBOR_12M,30
2017-01-01,2.216945141717717,BONO_10Y_ESP,5
2012-01-01,2.2166355551106287,EURIBOR_3M,25
2024-01-01,2.2163393969335656,CURVA_EUR_30Y,30
2020-01-01,2.2161777891080976,CURVA_EUR_2Y,25
2011-01-01,2.2152636344473513,EURIBOR_1M,10
2012-01-01,2.2151974813127904,BONO_10Y_ALE,20
2018-01-01,2.213012086941608,CURVA_EUR_5Y,20
2012-01-01,2.2128957265319618,BONO_10Y_ITA,40
2018-01-01,2.212038613897713,EURIBOR_12M,15
2013-01-01,2.2117176846463247,CURVA_EUR_20Y,30
2010-01-01,2.2113965494566634,EURIBOR_3M,10
2011-01-01,2.211138024509972,EURIBOR_3M,20
2024-01-01,2.210227977715118,BONO_10Y_ALE,10
2018-01-01,2.209907865920969,CURVA_EUR_3Y,30
2016-01-01,2.208682942099441,CURVA_EUR_1Y,25
2021-01-01,2.20822513460167,CURVA_EUR_7Y,10
2018-01-01,2.2075228618495846,CURVA_EUR_2Y,35
2009-01-01,2.2068336149004772,BONO_10Y_ITA,15
2014-01-01,2.20660043531834,EURIBOR_12M,40
2020-01-01,2.2060015053920083,CURVA_EUR_7Y,10
2019-01-01,2.2047864098567724,FACILIDAD_DEPOSITO,0
2010-01-01,2.2033385653542776,EURIBOR_6M,40
2016-01-01,2.2015961915851943,CURVA_EUR_20Y,10
2016-01-01,2.200465888025929,CURVA_EUR_10Y,10
2015-01-01,2.199976763447395,CURVA_EUR_10Y,10
2023-01-01,2.198678237966359,CURVA_EUR_20Y,30
2022-01-01,2.197766671741898,CURVA_EUR_30Y,10
2018-01-01,2.1977193639656356,CURVA_EUR_10Y,10
2015-01-01,2.1962810508412547,CURVA_EUR_1Y,30
2018-01-01,2.1961446381164818,BONO_10Y_ESP,5
2022-01-01,2.19578467873439,EURIBOR_12M,0
2015-01-01,2.1954089842584006,EURIBOR_6M,5
2021-01-01,2.194170216473195,CURVA_EUR_3Y,15
2009-01-01,2.1936605261124584,FACILIDAD_DEPOSITO,30
2014-01-01,2.19346069743333,BONO_10Y_ESP,30
2014-01-01,2.19220857057899,CURVA_EUR_20Y,40
2017-01-01,2.1916209304096474,CURVA_EUR_1Y,20
2014-01-01,2.1912357666515603,CURVA_EUR_1Y,40
2022-01-01,2.1910382602975216,CURVA_EUR_7Y,5
2017-01-01,2.190745292879758,CURVA_EUR_2Y,35
2019-01-01,2.1890137084279324,CURVA_EUR_2Y,30
2023-01-01,2.1889039797226415,CURVA_EUR_30Y,20
2010-01-01,2.1878111774113083,EURIBOR_6M,35
2013-01-01,2.187315730671223,EURIBOR_12M,40
2021-01-01,2.1857316734920866,EURIBOR_3M,0
2016-01-01,2.184964687731132,EURIBOR_12M,20
2011-01-01,2.1848593649255474,EURIBOR_3M,15
2019-01-01,2.1847585447482167,BONO_10Y_ALE,5
2010-01-01,2.184294732240615,EURIBOR_1M,5
2013-01-01,2.183332307691669,BONO_10Y_ITA,15
2012-01-01,2.1814045634004673,EURIBOR_3M,20
2019-01-01,2.1800074901898436,CURVA_EUR_1Y,15
2020-01-01,2.1780597099813384,BONO_10Y_ALE,5
2024-01-01,2.1780401155889075,CURVA_EUR_20Y,25
2013-01-01,2.1778537205426227,CURVA_EUR_7Y,25
2019-01-01,2.1777350042717694,CURVA_EUR_3Y,25
2005-01-01,2.176562940687771,FACILIDAD_DEPOSITO,40
2023-01-01,2.176369486736845,BONO_10Y_ALE,20
2013-01-01,2.175176040426731,CURVA_EUR_5Y,30
2014-01-01,2.1748802941578136,CURVA_EUR_5Y,30
2016-01-01,2.174178726167663,CURVA_EUR_2Y,35
2014-01-01,2.174125494336447,EURIBOR_12M,35
2004-01-01,2.1727756497138166,FACILIDAD_DEPOSITO,40
2013-01-01,2.171774155869666,CURVA_EUR_1Y,40
2022-01-01,2.170204836456305,BONO_10Y_ALE,15
2014-01-01,2.169418545561994,BONO_10Y_ALE,15
2015-01-01,2.1692990486888637,EURIBOR_12M,25
2014-01-01,2.167312421901228,CURVA_EUR_3Y,40
2010-01-01,2.166939762614927,EURIBOR_6M,30
2017-01-01,2.166743338120533,EURIBOR_12M,15
2015-01-01,2.166552658331278,CURVA_EUR_3Y,30
2021-01-01,2.1643765448677676,CURVA_EUR_20Y,5
2008-01-01,2.1640140406153927,BONO_10Y_ESP,25
2020-01-01,2.1639200438520527,CURVA_EUR_3Y,20
2023-01-01,2.162106719209387,CURVA_EUR_30Y,15
2015-01-01,2.161204241434237,CURVA_EUR_2Y,40
2005-01-01,2.160648539321606,FACILIDAD_DEPOSITO,35
2014-01-01,2.160414310503126,CURVA_EUR_1Y,35
2020-01-01,2.159151433377873,CURVA_EUR_20Y,5
2012-01-01,2.157463779295577,CURVA_EUR_20Y,40
2004-01-01,2.1572718549683936,FACILIDAD_DEPOSITO,35
2013-01-01,2.1561296114689497,EURIBOR_12M,35
2009-01-01,2.153841253141645,BONO_10Y_ESP,25
2016-01-01,2.1527360044342756,CURVA_EUR_1Y,20
2018-01-01,2.1521819469152486,CURVA_EUR_1Y,15
2021-01-01,2.1510508194892597,ESTR,5
2013-01-01,2.1504846800215436,CURVA_EUR_10Y,20
2020-01-01,2.1503582335059943,CURVA_EUR_1Y,10
2013-01-01,2.1480288935525254,EURIBOR_6M,5
2013-01-01,2.1479534476503317,CURVA_EUR_20Y,25
2023-01-01,2.1477168077780884,CURVA_EUR_20Y,25
2011-01-01,2.1476888431337273,EURIBOR_3M,10
2018-01-01,2.147451446670256,CURVA_EUR_2Y,30
2015-01-01,2.1467553319921504,CURVA_EUR_1Y,25
2022-01-01,2.145848258691744,CURVA_EUR_5Y,5
